username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
;30.10.17 18:12;35;79;# LoveJihadFight SC directly implied it doesn't have faith in Kerala Police & for unbiased investigation NIA had to step in: Dr Sambit Patra;;;#;9,25E+17;https://twitter.com/republic/status/925047859723976704;
;30.10.17 18:12;0;1;# LoveJihadFight Those against NIA investigation know in their hearts that Kerala is a conversion factory for ISIS @ cpimspeak @ RahulEaswar;;@ @;#;9,25E+17;https://twitter.com/DibyajyotiC19/status/925047752500723712;
;30.10.17 18:12;0;0;When Hindus convert others it is communal.Islam has a political master plan.Hindus beware # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925047732003151872;
;30.10.17 18:12;23;33;# LoveJihadFight: Is India still in denial on Love Jihad? pic.twitter.com/bpIe8mHae9;;;#;9,25E+17;https://twitter.com/republic/status/925047657512427520;
;30.10.17 18:11;0;0;# lovejihadfight the question is how will u judge that the conversion was forceful or not ?;;;#;9,25E+17;https://twitter.com/muktman25/status/925047618924711936;
;30.10.17 18:11;2;12;# LoveJihadFight | One can't stop adults of different religions from marrying by giving a fancy name like 'Love Jihad': Saira Shah Halim;;;#;9,25E+17;https://twitter.com/republic/status/925047573328441344;
;30.10.17 18:11;0;0;# LoveJihadFight hundreds have gone missing.;;;#;9,25E+17;https://twitter.com/CMaheshwaranc/status/925047554542149633;
;30.10.17 18:11;0;0;# LoveJihadFight Here even 80yrs hv no maturity how cn u expect an18yrs to b fully mature Ridiculous !;;;#;9,25E+17;https://twitter.com/uttrashada/status/925047509604429825;
;30.10.17 18:11;0;0;" # LoveJihadFight | We are against conversions. However, one can't stop adults of different religions from marrying: Saira Shah Halim"" # news…""";;;# #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047468974399490;
;30.10.17 18:11;0;0;" # LoveJihadFight | Muslims of India will be first ones to stand & condemn ISIS. You're trying to bring it here! Maulana Rashidi to Dr Patra…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047467040796672;
;30.10.17 18:11;0;0;" # LoveJihadFight | Love Jihad is meaningless. Govt forcefully wants ISIS to come to India!: Maulana Rashidi http://www.republicworld.com/livetv "" # news …""";;;# #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047465249792000;
;30.10.17 18:11;0;0;" # LoveJihadFight | I have over 50 videos of boys making others say 'Jai Shri Ram'. Is that not forced conversion? Maulana Rashidi"" # news # l…""";;;# # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047462724800512;
;30.10.17 18:11;0;0;It is true that in all parts of world muslim community are doing organised operation to convert people of other religion to muslim and when they reached to 25%. They start demanding freedom and Sariya law. So we should must be aware to this fact. # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925047435793018882;
;30.10.17 18:11;4;11;# LoveJihadFight | We are against conversions. However, one can't stop adults of different religions from marrying: Saira Shah Halim;;;#;9,25E+17;https://twitter.com/republic/status/925047429413482497;
;30.10.17 18:10;0;0;# LoveJihadFight In reality forced conversion or by psychological was happening & still there.Fortunately BJP has come & come to surface;;;#;9,25E+17;https://twitter.com/Gurukshthra/status/925047321464676352;
;30.10.17 18:10;0;0;# LoveJihadFight @ republic SC shud hear the LoveJihad cases with common sense not on technicality of law.Fresh converts are terror recruits;;@;#;9,25E+17;https://twitter.com/anshul_aliganj/status/925047146948182019;
;30.10.17 18:09;2;15;# LoveJihadFight | Muslims of India will be first ones to stand & condemn ISIS. You're trying to bring it here! Maulana Rashidi to Dr Patra;;;#;9,25E+17;https://twitter.com/republic/status/925047090056642560;
;30.10.17 18:09;1;1;# LoveJihadFight NIA has unraveled the whole story behind love jihad in kerala and elsewhere .;;;#;9,25E+17;https://twitter.com/VijayNakhasi/status/925046946858901504;
;30.10.17 18:09;0;0;# LoveJihadFight Bloody double standard bastards Muslims won't allow their daughters to come out as they could find love in other comunity;;;#;9,25E+17;https://twitter.com/RamShar87247427/status/925046894409027584;
;30.10.17 18:08;0;5;# LoveJihadFight | Love Jihad is meaningless. Govt forcefully wants ISIS to come to India!: Maulana Rashidi http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925046868446289920;
;30.10.17 18:08;0;0;Let her go with the person she love It's love Create awareness among another people not to fall in these traps # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925046868253356032;
;30.10.17 18:08;9;26;हम फोर्सफुल कनवर्सन के खिलाफ हैं, उतना ही भद्दा और झूठा वाक्य है जितना- आतंक का कोई धर्म नहीं होता !! # LoveJihadFight;;;#;9,25E+17;https://twitter.com/iBackModi/status/925046787974479872;
;30.10.17 18:08;1;1;# LoveJihadFight habeas corpse application seeking d presence of hundreds of Hindu girls converted 2Islam wl prove many of them hv disapeared;;;#;9,25E+17;https://twitter.com/CMaheshwaranc/status/925046776251408385;
;30.10.17 18:08;0;0;Guess the panelist / Anchor Suniye, Suniye... sun bhi lijiye, Baith jaiye, Baith jaiye, Mr. Rohingyan ji, Baith jaiye... # LoveJihadFight;;;#;9,25E+17;https://twitter.com/SamirSoni02/status/925046685209939968;
;30.10.17 18:08;1;12;# LoveJihadFight | I have over 50 videos of boys making others say 'Jai Shri Ram'. Is that not forced conversion? Maulana Rashidi;;;#;9,25E+17;https://twitter.com/republic/status/925046675403452416;
;30.10.17 18:07;0;0;# LoveJihadFight Love jihad is continuous since last 20 years or more than that.. Its hardcore fact which is undeniable;;;#;9,25E+17;https://twitter.com/RamShar87247427/status/925046565231722496;
;30.10.17 18:07;0;0;" # LoveJihadFight After they marry the girl goes to Syria! Wha kind of marriage is this?: Sanjeev Punalekar, Advocate …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925046560039284736;
;30.10.17 18:07;0;0;" # LoveJihadFight | In Bandra area there are over 20 notaries who are crorepatis only by notarising conversion of girls: Sanjeev Punalekar"" …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925046555559759872;
;30.10.17 18:07;0;0;" # LoveJihadFight | Are we denying that when adults give votes by taking money, there's punishment for he who gives money?: Sanjeev Punaleka…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925046551466082304;
;30.10.17 18:07;0;0;" # LoveJihadFight | I've not come across a single case of forced conversion througout my years of practice: Khan Abdul Wahab, Senior Lawyer""…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925046546382639104;
;30.10.17 18:07;22;44;# LoveJihadFight After they marry the girl goes to Syria! Wha kind of marriage is this?: Sanjeev Punalekar, Advocate http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925046434923032577;
;30.10.17 18:06;0;0;# LoveJihadFight this is a dangerous pln by extremists to change the demographics of india,and brainwash young minds;;;#;9,25E+17;https://twitter.com/tarunadda/status/925046375254859776;
;30.10.17 18:06;0;0;# IndiaWithVeterans से सीधा # lovejihadfight पे आ गए;;;# #;9,25E+17;https://twitter.com/vishalrohatgi1/status/925046266945527818;
;30.10.17 18:06;0;0;# LoveJihadFight Irony muslim men marries with hindu girl it's love well done When hindu boy marries wid muslim girl Beheading riot starts;;;#;9,25E+17;https://twitter.com/ankushKchoubey/status/925046196355309568;
;30.10.17 18:05;56;58;# LoveJihadFight | In Bandra area there are over 20 notaries who are crorepatis only by notarising conversion of girls: Sanjeev Punalekar;;;#;9,25E+17;https://twitter.com/republic/status/925046096853794816;
;30.10.17 18:05;0;0;# LoveJihadFight....Kerala is becoming worse than hell becoz of this LoveJihad activity.;;;#;9,25E+17;https://twitter.com/ManishAr01986/status/925046070610092032;
;30.10.17 18:05;0;0;Consent is prime. An adult is free to marry even a terrorist. As long as she hasn't broken a law, the state has no business poking it's nose in her life. # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925045904888946689;
;30.10.17 18:04;0;2;There is no compulsion in Islam path of guidance stand out clear from error Quran @ RahulEaswar # lovejihadfight # Hadiyapic.twitter.com/ZCk0MZvSiQ;;@;# #;9,25E+17;https://twitter.com/ashilbran/status/925045872106151936;
;30.10.17 18:04;0;0;Dari ukhar lo # LoveJihadFight why Hindu girls go to wear SACKS HEAD TO FEET , when you stay so liberal in HINDUISM;;;#;9,25E+17;https://twitter.com/indraneelC28/status/925045690065068032;
;30.10.17 18:03;0;0;# LoveJihadFight Any interfaith love b/w Hindu & Muslim b mandatorìly investg by @ NIA_India bfore marriage @ colkt @AgarwalGya @ drsarangbani;;@ @ @AgarwalGya @;#;9,25E+17;https://twitter.com/gpandey3/status/925045622318796801;
;30.10.17 18:03;3;24;# LoveJihadFight | Are we denying that when adults give votes by taking money, there's punishment for he who gives money?: Sanjeev Punalekar;;;#;9,25E+17;https://twitter.com/republic/status/925045613032378368;
;30.10.17 18:03;0;0;# LoveJihadFight There were no conflicts b4d birth of 2 reli -Islam &Christianity 2000 yrs bfore this planet was abso peaceful;;;#;9,25E+17;https://twitter.com/uttrashada/status/925045563959029760;
;30.10.17 18:03;0;0;# lovejihadfight yes love jihad exists in every part of india,;;;#;9,25E+17;https://twitter.com/muktman25/status/925045500285394944;
;30.10.17 18:03;0;0;Girl agrees good the boy agrees good love in the air even better. BUT let's go for honeymoon to Syria. PRICELESS I SLAM # lovejihadfight;;;#;9,25E+17;https://twitter.com/SpankITagain/status/925045457054609408;
;30.10.17 18:03;0;0;# LoveJihadFight Let the Hindus remain as Hindus.Islam need not convert other religious people either forcibly or by way of psychologically;;;#;9,25E+17;https://twitter.com/Gurukshthra/status/925045445146984448;
;30.10.17 18:02;1;6;# LoveJihadFight | I've not come across a single case of forced conversion througout my years of practice: Khan Abdul Wahab, Senior Lawyer;;;#;9,25E+17;https://twitter.com/republic/status/925045327706578944;
;30.10.17 18:02;5;10;# LoveJihadFight Forced Conversions are happening. @ narendramodi govt should bring in a law;;@;#;9,25E+17;https://twitter.com/mohnotgaurav18/status/925045186245173253;
;30.10.17 18:02;0;0;" # LoveJihadFight When no forced conversion, willingness to marry & secular democracy, then I believe 'Jab pyaar kiya toh darna kya?': Dr Al…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925045174048317440;
;30.10.17 18:02;0;0;" # LoveJihadFight | There were people like Romeo-Juliet and Majnu-Laila who fell in love and there were opposing forces: Dr Zeenat Shaukat A…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925045171674341376;
;30.10.17 18:02;0;0;" # LoveJihadFight | Anyone who is converted to cut off hands and legs cannot be countenance: Dr Zeenat Shaukat Ali http://www.republicworld.com/livetv "" …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925045167731675136;
;30.10.17 18:01;0;0;# LoveJihadFight Muslims girls won't be alowed to Be a doctor engineer etc as they go out for Studies they could be met love with odr cmunity;;;#;9,25E+17;https://twitter.com/RamShar87247427/status/925045116330393600;
;30.10.17 18:01;0;0;# LoveJihadFight when there is a debate on Love Jihad/Islam no muslim takes the other side..all are on one side.;;;#;9,25E+17;https://twitter.com/ganguli/status/925044983400251392;
;30.10.17 18:01;0;10;# LoveJihadFight When no forced conversion, willingness to marry & secular democracy, then I believe 'Jab pyaar kiya toh darna kya?': Dr Ali;;;#;9,25E+17;https://twitter.com/republic/status/925044901166776320;
;30.10.17 17:59;0;0;@ republic In kerala & boarder area states there is # LoveJihadFight is going on with a conspiracy of islamization of india .save#IND;;@;# #IND;9,25E+17;https://twitter.com/sanjays96624777/status/925044600909086720;
;30.10.17 17:59;0;0;# lovejihadfight it's a sajish against Hindu as well as bhart;;;#;9,25E+17;https://twitter.com/SubodhK81118165/status/925044474195075072;
;30.10.17 17:59;0;13;# LoveJihadFight | There were people like Romeo-Juliet and Majnu-Laila who fell in love and there were opposing forces: Dr Zeenat Shaukat Ali;;;#;9,25E+17;https://twitter.com/republic/status/925044440183406592;
;30.10.17 17:59;0;0;One one side we have Zakir Naik preaching Islam and on the other we have love jihad. Still few claim India is no longer safe for minorities. # LoveJihadFight.;;;#;9,25E+17;https://twitter.com/SrinathSRajan/status/925044432151310336;
;30.10.17 17:58;0;0;# LoveJihadFight The people in black coats must not b biased &b aware of d malicious dedigns o a particular community;;;#;9,25E+17;https://twitter.com/uttrashada/status/925044372105601024;
;30.10.17 17:58;0;1;Some day Gods Own Country will be called ISIS Devils own country, Why Kerala media (esp TV) silent on this issue # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kvarathan1305/status/925044342930264064;
;30.10.17 17:58;0;0;Don't see # lovejihadfight;;;#;9,25E+17;https://twitter.com/anuraggf/status/925044254992490497;
;30.10.17 17:58;0;4;If love is blind why need to convert ? You love each other and love each others religion # lovejihadfight;;;#;9,25E+17;https://twitter.com/venuvakeel/status/925044191973007362;
;30.10.17 17:57;5;8;# LoveJihadFight | Anyone who is converted to cut off hands and legs cannot be countenance: Dr Zeenat Shaukat Ali http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925044092475551749;
;30.10.17 17:57;0;0;# LoveJihadFight Like some officers spoil good progrms of NaMo, Arnab's Dbt is deliberately spoilt by his own cameramen/ crew @ premasridevi;;@;#;9,25E+17;https://twitter.com/VenkatGiri9/status/925044028734709760;
;30.10.17 17:57;0;0;# LoveJihadFight YES;;;#;9,25E+17;https://twitter.com/lakshmanvuppala/status/925043934149066752;
;30.10.17 17:57;0;2;Arnab is acting like he is Chief Justice of India # lovejihadfight;;;#;9,25E+17;https://twitter.com/jugnukhans/status/925043895054028800;
;30.10.17 17:56;0;0;" # LoveJihadFight | Any type of forced conversion is against the tenets of Islam: Dr Zeenat Shaukat Ali http://www.republicworld.com/livetv "" # news # late…""";;;# # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925043779899482113;
;30.10.17 17:56;0;0;" # LoveJihadFight: The debate with Arnab is on air and online. Share your views! pic.twitter.com/Kox20aNEAE"" # news # latest # india www.couponsgo…""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925043776997023744;
;30.10.17 17:56;0;0;" # LoveJihadFight | Has NIA's investigation and status report proved beyond a doubt that Love Jihad is a reality?… https://twitter.com/i/web/status/925043514601193472 …"" …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925043773666676737;
;30.10.17 17:56;0;0;" # LoveJihadFight | Despite marriage being a 'personal affair', shouldn't victimised women's plea for help be answere… …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925043770479054848;
;30.10.17 17:56;0;0;" # LoveJihadFight | Is producing the victims directly in court the best way to ensure justice is delivered? What's yo… …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925043767589122050;
;30.10.17 17:56;0;0;" # LoveJihadFight | With SC asking for Hadiya to be produced, will the truth finally emerge on Love Jihad? Fire in yo… …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925043763600379904;
;30.10.17 17:56;0;0;# LoveJihadFight Muslim boys only lure to young girls and convert them in Muslim religion.;;;#;9,25E+17;https://twitter.com/NeerajK04716465/status/925043757577265152;
;30.10.17 17:56;2;10;# LoveJihadFight | Any type of forced conversion is against the tenets of Islam: Dr Zeenat Shaukat Ali http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925043657576652805;
;30.10.17 17:56;11;23;# LoveJihadFight: The debate with Arnab is on air and online. Share your views! pic.twitter.com/ICOcICMzEK;;;#;9,25E+17;https://twitter.com/republic/status/925043655886348288;
;30.10.17 17:55;0;0;@ republic # LoveJihadFight Please see an example where 2 ppl in love are talking what Arnab said in his show. @ sambitswaraj @ KTHopkins https://twitter.com/KTHopkins/status/923521728072093696 …;;@ @ @;#;9,25E+17;https://twitter.com/Guy_4m_UP/status/925043564110929920;
;30.10.17 17:55;0;3;Arnab : Did Romeo Tell Juliet That Juliet I Will Now Teach You How To Behead People # LoveJihadFight # SimplyArnab;;;# #;9,25E+17;https://twitter.com/KhushiKadri/status/925043553037721601;
;30.10.17 17:55;0;0;Kerala govt will accept reality & take action only after ISIS trained/converted terrorists do their action in Sabarimala # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kvarathan1305/status/925043538978660354;
;30.10.17 17:55;0;1;# LoveJihadFight Children between d age of 13-19 r d most vulnerable ,can b allured &b fooled These jihadis prey upon girls at this age;;;#;9,25E+17;https://twitter.com/uttrashada/status/925043533047672832;
;30.10.17 17:55;9;9;# LoveJihadFight | Has NIA's investigation and status report proved beyond a doubt that Love Jihad is a reality? http://www.republicworld.com/livetv pic.twitter.com/lMbWyrRzcb;;;#;9,25E+17;https://twitter.com/republic/status/925043514601193472;
;30.10.17 17:55;0;0;Why the pseudo secularlist are silent this is big plot is to disturb our country # lovejihadfight;;;#;9,25E+17;https://twitter.com/RaviSha19582370/status/925043408879566848;
;30.10.17 17:55;0;1;# LoveJihadFight After such mass messages I request Hindu girls please beware nd choose carefully.'Love' this word is a great bluff in itself;;;#;9,25E+17;https://twitter.com/sunandasuklas/status/925043388889493504;
;30.10.17 17:54;12;22;# LoveJihadFight | Despite marriage being a 'personal affair', shouldn't victimised women's plea for help be answered? pic.twitter.com/VK1lvYaqxw;;;#;9,25E+17;https://twitter.com/republic/status/925043144894267392;
;30.10.17 17:54;0;0;# LoveJihadFight History tells how islamic invasions happened & Islam spread. So India cannot afford to fall into the same ditch again.;;;#;9,25E+17;https://twitter.com/Gurukshthra/status/925043119191502849;
;30.10.17 17:53;6;10;# LoveJihadFight | Is producing the victims directly in court the best way to ensure justice is delivered? What's your view? pic.twitter.com/Eh45U8uCXn;;;#;9,25E+17;https://twitter.com/republic/status/925042969186418688;
;30.10.17 17:53;0;0;Conversn thru Coersion itself is indirect+forced conv Kerala left govt will accept reality ONLY after a big bang by ISis # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kvarathan1305/status/925042922294272001;
;30.10.17 17:53;0;0;I am very happy to see that at least one indian media ready to debate the fact and real treat's to india # LoveJihadFight;;;#;9,25E+17;https://twitter.com/Ravisha72747063/status/925042903314923520;
;30.10.17 17:53;0;1;And The Next Minute Arnab Goes # Sambit Please Don’t Be Provocative Dont Pass Such Comments # SimplyArnab # LoveJihadFight https://twitter.com/khushikadri/status/925042169492021248 …;;;# # #;9,25E+17;https://twitter.com/KhushiKadri/status/925042886348910592;
;30.10.17 17:53;0;0;@ republic # lovejihadfight.MUSLIM Youth Love Jihad A Conspiracy Of MUSLIM Convert H/tan To M/tan With Help Of Anti HINDU SECULAR Parties.;;@;#;9,25E+17;https://twitter.com/Shawarmalagarw2/status/925042874701324289;
;30.10.17 17:52;130;96;Every indian woman (even Hindus) were with Muslim women fighting # TripleTalaq but now when # LoveJihadFight is happening with Hindu girls not even one muslim woman incl Zeenat Shaukat Ali is with these girls! Hypocrisy anyone? So SAD!;;;# #;9,25E+17;https://twitter.com/sunnykrishi/status/925042817675673601;
;30.10.17 17:52;0;1;# LoveJihadFight Has been their since the time of Moguls https://twitter.com/republic/status/925042377965813760 …;;;#;9,25E+17;https://twitter.com/HIMESH_SS/status/925042788940398593;
;30.10.17 17:52;0;0;Sad we are blind at this serious issue # LoveJihadFight;;;#;9,25E+17;https://twitter.com/shantanusen13/status/925042787304669184;
;30.10.17 17:52;8;9;# LoveJihadFight | With SC asking for Hadiya to be produced, will the truth finally emerge on Love Jihad? Fire in your views! pic.twitter.com/tc9FkZHARg;;;#;9,25E+17;https://twitter.com/republic/status/925042725270962176;
;30.10.17 17:52;0;0;# lovejihadfight those who keep their women in Burkha have no right to talk of love by free will;;;#;9,25E+17;https://twitter.com/smokapur/status/925042705440190465;
;30.10.17 17:52;0;0;# LoveJihadFight For ISIS it's their love story scripted to convert & radicalize in Kerala @ cpimspeak @ CMOKerala @ republic @ sambitswaraj;;@ @ @ @;#;9,25E+17;https://twitter.com/DibyajyotiC19/status/925042616575520768;
;30.10.17 17:52;2;3;"Watching # lovejihadfight at @ republic. None of them r mentioning abt  freedom & rights of # Hadiya as a citizen of India "" @ RahulEaswar""";;@ @;# #;9,25E+17;https://twitter.com/ashilbran/status/925042616067956737;
;30.10.17 17:51;0;0;" # LoveJihadFight | We should unite rather than close our eyes in the name of fake secularism: Dr Sambit Patra, BJP http://www.republicworld.com/livetv ""…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925042580450168832;
;30.10.17 17:51;0;0;" # LoveJihadFight | When ISIS is fighting a battle to enter India and it's doing so in Kerala via Love Jihad, we should unite!: Dr Patra"" # n…""";;;# #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925042578571059200;
;30.10.17 17:51;0;0;" # LoveJihadFight | I believe that a society that closes its eyes when the storm is upon it is doomed: Dr Sambit Patra, BJP"" # news # latest #…""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925042576650104832;
;30.10.17 17:51;0;0;" # LoveJihadFight | Is the government only formed to look at things in one way?: Maulana Rashidi http://www.republicworld.com/livetv "" # news # latest # ind…""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925042565434441728;
;30.10.17 17:51;0;0;" # LoveJihadFight So many cases are coming!: Acharya Dr Vikramaditya -- Prove it in the court!: Tahira Hasan, Activist …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925042562804715520;
;30.10.17 17:51;40;144;# LoveJihadFight | We should unite rather than close our eyes in the name of fake secularism: Dr Sambit Patra, BJP http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925042377965813760;
;30.10.17 17:50;0;0;https://www.youtube.com/watch?v=95GxhqjHZ3E … # LoveJihadFight;;;#;9,25E+17;https://twitter.com/TheStud9/status/925042357095030789;
;30.10.17 17:50;0;0;I am very happy to see that at least one indian media ready to debate the fact and real treat's to india#LoveJihadFight;;;#LoveJihadFight;9,25E+17;https://twitter.com/Ravisha72747063/status/925042296239751169;
;30.10.17 17:50;0;0;1300 yrs ago there were no Muslims in Hindustan. Every Citizen of India has HINDU ancestry. # lovejihadfight;;;#;9,25E+17;https://twitter.com/mrajasth/status/925042240036229120;
;30.10.17 17:50;2;1;# LoveJihadFight Don't take a simple curiousity &teenager's infatuation as love .Love comes with maturity !by d time she is mature it wi b l;;;#;9,25E+17;https://twitter.com/uttrashada/status/925042212894687232;
;30.10.17 17:50;105;391;# LoveJihadFight | When ISIS is fighting a battle to enter India and it's doing so in Kerala via Love Jihad, we should unite!: Dr Patra;;;#;9,25E+17;https://twitter.com/republic/status/925042204376145920;
;30.10.17 17:50;0;0;@ sambitswaraj Talking About Let’s Talk To Each Other With Courtesy On The Debate # LOL # ROFL # LoveJihadFight pic.twitter.com/ffjrJbmhRy;;@;# # #;9,25E+17;https://twitter.com/KhushiKadri/status/925042169492021248;
;30.10.17 17:50;1;0;# lovejihadfight Maulana is saying that Pandit Ji is abusing constitution of India.... What about triple talaq....;;;#;9,25E+17;https://twitter.com/xshubh95/status/925042154338115584;
;30.10.17 17:49;3;5;# LoveJihadFight Arnab pl.do some real service to India ,never bring jihadi moulvis, tahiras etcs to such debates this mars the spirit of it.;;;#;9,25E+17;https://twitter.com/DrKshamakaul/status/925041996007215104;
